1.930000000000000000e+02, 9.600000000000000000e+01, 4.400000000000000000e+01
5.100000000000000000e+01, 2.590000000000000000e+02, 2.300000000000000000e+01
7.200000000000000000e+01, 5.500000000000000000e+01, 2.060000000000000000e+02
