2.210000000000000000e+02, 2.600000000000000000e+01, 8.600000000000000000e+01
1.050000000000000000e+02, 1.480000000000000000e+02, 8.000000000000000000e+01
6.800000000000000000e+01, 1.300000000000000000e+01, 2.520000000000000000e+02
