2.630000000000000000e+02, 4.400000000000000000e+01, 2.600000000000000000e+01
9.200000000000000000e+01, 2.280000000000000000e+02, 1.300000000000000000e+01
1.140000000000000000e+02, 4.300000000000000000e+01, 1.760000000000000000e+02
