2.350000000000000000e+02, 4.700000000000000000e+01, 5.100000000000000000e+01
9.700000000000000000e+01, 2.160000000000000000e+02, 2.000000000000000000e+01
9.400000000000000000e+01, 4.200000000000000000e+01, 1.970000000000000000e+02
