2.090000000000000000e+02, 3.700000000000000000e+01, 8.700000000000000000e+01
9.800000000000000000e+01, 1.820000000000000000e+02, 5.300000000000000000e+01
7.000000000000000000e+01, 2.700000000000000000e+01, 2.360000000000000000e+02
