2.760000000000000000e+02, 4.100000000000000000e+01, 1.600000000000000000e+01
1.070000000000000000e+02, 2.180000000000000000e+02, 8.000000000000000000e+00
1.310000000000000000e+02, 4.700000000000000000e+01, 1.550000000000000000e+02
