,hps,fit,pred
decision_tree-view_0_stumps,1.6029999869715539e-06,0.0016448259999890524,0.00014797800000110328
decision_tree-view_1_stumps,1.4830000054644188e-06,0.0016449459999989813,0.00014588400000548063
decision_tree-view_2_stumps,1.2019999928725156e-06,0.0016489029999888771,0.00016084099999602586
decision_tree-view_3_stumps,1.202000021294225e-06,0.0016263210000033723,0.0001444610000191915
