2.340000000000000000e+02, 1.800000000000000000e+01, 8.100000000000000000e+01
1.110000000000000000e+02, 1.530000000000000000e+02, 6.900000000000000000e+01
7.200000000000000000e+01, 2.100000000000000000e+01, 2.400000000000000000e+02
